id,brand_name,product_link,product_name,product_category,product_type,product_price,discounted_price,price_unit,price_usd,product_description,fabric_composition,product_image,product_image_aws,country,created_at,updated_at,created_year
227769,AG JEANS,https://www.agjeans.com/alexxis-short-NBD1B11PRHCOWBCH.html,ALEXXIS SHORT,Women,Jeans,178,,USD,178,"Our Alexxis Short is a cut-off version of our best-selling Alexxis jean , offered here in a cloud-like tie-dye print of soft hues. The women's denim short sits close to the hips , leading to straight fit down the thigh and finishing with a raw hem. The Alexxis Short is designed in Natural Bull Denim made from 100% cotton. This pair features classic five-pocket styling with a button fly.
Natural Bull Denim , 100% Cotton. Imported.
SKU # NBD 1 B 11 PRHCOWBCH
Model is 5'9"" & wearing a size 26.
Fits true to size.
Front Rise : 11""
Bottom Opening :24 1/2""
Inseam : 3 1/2""


",100.0% cotton,https://i1.adis.ws/i/AG/NBD1B11PRHCOWBCH_1.JPEG?$MainPDP$,https://brandsdata.s3.us-east-2.amazonaws.com/227769.jpg,USA,21-02-2023 07:36,29-09-2023 08:22,2023
672348,ASOS,https://www.asos.com/asos-design/asos-design-power-stretch-jeans-in-dark-wash-blue/prd/203156612?clr=blue&colourWayId=203156614&cid=4208,ASOS DESIGN POWER STRETCH JEANS IN DARK WASH BLUE,Men,Jeans,25,12.5,GBP,31,"This is ASOS DESIGN – your go-to for all the latest trends , no matter who you are , where you’re from and what you’re up to. Exclusive to ASOS , our universal brand is here for you , and comes in Plus and Tall. Created by us , styled by you.
Model's height : 185 cm / 6'1"" Model is wearing : W 32"" L 32"" The inseam on these jeans measures 74 cm
They’re a little shorter than normal
Sizing Help
Still unsure what size to get ? Find your recommended size or check out our size guide.
Machine wash according to instructions on care label


",error: no composition,https://images.asos-media.com/products/asos-design-power-stretch-jeans-in-dark-wash-blue/203156612-4?$n_640w$&wid=513&fit=constrain,https://brandsdata.s3.us-east-2.amazonaws.com/672348.jpg,UK,16-09-2023 05:26,15-03-2024 06:53,2023
802193,FLYING MACHINE,https://flyingmachine.nnnow.com/flying-machine-jackson-skinny-fit-mid-rise-jeans-1O27XXUF7KW,JACKSON SKINNY FIT MID RISE LUXE JEANS,Men,Jeans,3999,1919,INR,48,"Composition and care
41% Cotton , 34% Viscose , 23% Polyester , 2% Elastane
Machine wash
Specs
Low-rise waist
Button and zip fly closure
Five pockets
Stonewashed and whiskered
Denim weave
Brand fit : Jackson fit
Fit mapping : Skinny fit
Country Of Origin-India


",41.0% cotton 34.0% viscose 23.0% polyester 2.0% elastane,https://cdn13.nnnow.com/web-images/large/styles/1O27XXUF7KW/1676983757285/1.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/802193.jpg,INDIA,16-11-2023 11:35,15-03-2024 06:53,2023
501782,LC WAIKIKI,https://www.lcwaikiki.com/tr-TR/TR/urun/outlet/LC-WAIKIKI/kadin/Jean/5754769/2385763,LC WAIKIKI SKINNY FIT STRAIGHT POCKET DETAILED WOMEN'S RODEO JEANS,Women,Jeans,579.99,549.99,TRY,22,"Product Description
To prolong the life of your denim garments , always wash them inside out at low temperature with similar colours ; In this way , we can help reduce energy consumption while preserving the color and structure of the fabric.
skinny fit ; It has a modern look that hugs the body by going narrow from waist to leg. With its flexible fabric structure , it provides comfort and freedom of movement all day long.
Model Information
Bust : 84 cm Waist : 59 cm Hips : 91 cm Height : 175 cm
The mannequin wears a size 36 product.
Product Content and Features
Product Content : Main Fabric : 0 Cotton
Product features : Pattern : Skinny
Brand : LCW Modest
Fabric : Denim
Gender : Female
Product Type : Jeans
Thickness : Medium Thickness
Pattern : Plain
Material : 0 Cotton


",error: no composition,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5754769/l_20221-s2fd64z8-h45_a.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/501782.jpg,TURKEY,26-06-2023 15:41,15-03-2024 06:53,2023
2158116,BEING HUMAN,https://beinghumanclothing.com/product/Being-Human-Men-Cropped-Fit-Denim-Black-8905271261490,BEING HUMAN MEN CROPPED FIT DENIM-BLACK,Men,Jeans,3899,1559,INR,46,"Mens-Bottom

Colour : Black
Fit : Cropped Fit
Neck : None

",error: no composition,https://pictures.kartmax.in/cover/live/1080x1080/quality=10/sites/w0ACRcy407Pb14QWUoSQ/product-images/BHDI23190-BLACK_1.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/2158116.jpg,INDIA,11-11-2024 05:57,06-12-2024 05:36,2024
401823,DIESEL,https://www.dieselindia.com/product/krooley-y-t-tapered-men-blue-joggjeans-410344993007,KROOLEY TAPERED FIT MAN BLUE MEDIUM WASHED JOGGJEANS®,Men,Jeans,36999,,INR,451,"description
tapered style crafted in joggjeans® for the utmost comfort.the streamlined leg narrows to the ankle , and the waistband features a drawstring.
care instructions
wash at 30° c-delicate cycle low iron dry flat in the shade
model fit
model is wearing a size 31 and is 182 cm / 5'10''
return time limit
other details
material : blend
color : blue
occasion : casual
fit : tapered tapered
denim type : treated treated
denim fade : medium washed medium washed
waist : mid rise mid rise
return time limit : easy 30 days return easy 30 days return
customer support details : support number : 022- 48930102, support email : support@dieselindia.com support number : 022- 48930102, support email : support@dieselindia.com
marketed and imported by : diesel fashion india reliance pvt.ltd., 8 th floor , maker tower e , cuffe parade , mumbai , maharashtra , 400005. diesel fashion india reliance pvt.ltd., 8 th floor , maker tower e , cuffe parade , mumbai , maharashtra , 400005.
wash : medium washed medium washed
net quantity : 1 n 1 n
country of origin : tunisia tunisia
name of commodity : joggjeans® joggjeans®
style code : a 01897 068 ba 1 a 01897 068 ba 1


",error: no composition,https://diesel.gumlet.io/product/410344993007/665/410344993007_1_3336.webp?compress=true&q=70,https://brandsdata.s3.us-east-2.amazonaws.com/401823.jpg,INDIA,11-05-2023 10:08,06-01-2024 06:51,2023
1120591,ONLY,https://www.only.com/it-it/product/15276979_2115/giacche-colletto-alla-francese-spalle-cadenti,OVERSIZE DENIM JACKET,Women,Jacket,79.99,63.99,EURO,87,"PRODUCT DESCRIPTION
Ideal for transition seasons.
Denim.
- Product type : Denim jacket
- Neck : French collar
- Sleeve : Long sleeves
- Sleeves : Dropped shoulders
- Closure : Front closure with buttons
- Pockets : Side pocket , Front pockets with button
Product number : 15276979
Care instructions
Maximum temperature 30°C delicate cycle
Do not bleach
Do not iron
Do not use the dryer
Professional dry cleaning intetrachlorotene and all solvents listed for the F symbol , normal process.
Fabric composition
80% Cotton
20% recycled cotton
Delivery
Italian post
€ 3.95
Free from
DHL Express
€ 14.95
Mar 11, 2024- Mar 12, 2024
For more information , visit
Delivery Options
.
RETURNS
You have 100 days to return your items. Please note that you will be charged a return fee of 2.95 EUR , which will be deducted from your refund. We are no longer providing you with a return label in your parcel since we have gone completely paperless. All returns are completed online and you can easily create a return label yourself by registering your return on the Return Portal.


",80.0% cotton 20.0% piw,https://images.only.com/15276979/4065168/003/only-oversizedenimjacket-blue.jpg?v=2b95cbc122b9e0bfaac17d8eb2e9f305&format=webp&width=1280&quality=90&key=25-0-3,https://brandsdata.s3.us-east-2.amazonaws.com/1120591.jpg,ITALY,12-03-2024 11:02,23-03-2024 00:45,2024
1819208,BALMAIN,https://translate.google.com/translate?sl=auto&tl=en&hl=en-US&u=https://fr.balmain.com/fr/p/short-en-denim-vintage--CF1MA120DE046FF.html&client=webapp,VINTAGE DENIM SHORTS,Women,Shorts,790,,EURO,870,"Description
Vintage denim shorts
Vintage worn-effect wash
Loose fit , 5 pockets
Western Cutouts
Zip and Balmain button closure in gold metal
Triple belt loops
Balmain Signature logo embroidered on the back pocket
Frayed worn-effect finishes
The model is 178 cm tall and wears a size 36
Main material : 100% cotton
Made in Italy
Item : CF 1 MA 120 DE 04
read less
Quality and environmental characteristics
label.agec
Material 1: 100% Cotton
Dye : Morocco
Weaving : Morocco
Lining : 97% Cotton 3% Elastane
Dye : Tunisia
Weaving : Pakistan


",100.0% cotton,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/w_3000/sfcc/balmain/hi-res/CF1MA120DE046FFF?_i=AG",https://brandsdata.s3.us-east-2.amazonaws.com/1819208.jpg,FRANCE,14-08-2024 00:00,03-09-2024 07:30,2024
2221088,ASOS,https://www.asos.com/asos-design/asos-design-sculpting-slim-fit-comfort-mom-jean-in-washed-black/prd/206598918,ASOS DESIGN SCULPTING SLIM FIT COMFORT MOM JEAN IN WASHED BLACK,Women,Jeans,24,,GBP,31,"product
Description Jeans by ASOS DESIGN ,, Straight-up style ,, Slim from waist to
mid thigh
,, Straight leg ,, Mid rise ,, Button fly ,, Five pockets ,
brand
Description This is ASOS DESIGN your go-to for all the latest trends , no matter who you are , where you re from and what you re up to. Exclusive to ASOS , our universal brand is here for you , and comes in all our fit ranges ASOS Curve , Tall , Petite and Maternity. Created by us , styled by you.
badges size
And
Fit Model s height 173 cm 5 8 , Model is wearing W 26 L 32
about
Me Mid-weight , non-stretch denim black wash ,, Main 99 Cotton , 1 Spandex.
Product Code 135700690


",99.0% cotton 1.0% elastane,https://images.asos-media.com/products/asos-design-sculpting-slim-fit-comfort-mom-jean-in-washed-black/206598918-1-washedblack?$n_1920w$&wid=1926&fit=constrain,https://brandsdata.s3.us-east-2.amazonaws.com/2221088.jpg,UK,10-12-2024 16:32,24-12-2024 10:34,2024
1360412,AEO- AMERICAN EAGLE,https://www.ae.com/us/en/p/men/denim-shorts/denim-shorts/ae-airflex-9-ripped-denim-short/3131_7792_943?nvid=plp%3Acat7260044&menu=cat4840004,"AE AIRFLEX + 9"" RIPPED DENIM SHORT",Men,Shorts,59.95,44.96,USD,60,"The Details
The ultimate summer staple -- just don't call them "" jorts."" In a 9"" inseam that hits at the knee.
Air
Flex +
Authentic denim look with lightweight flexibility and comfort you have to feel to believe.
High stretch level that keeps its shape
Light wash
Patched
Style : 3131-7792
| Color : 943
Materials & Care
769% Cotton , 20% Recycled Cotton , 1% Elastane , 8% Recycled Polyester
Machine wash
Imported
Size & Fit
Hits at the knee
9"" inseam
Need help finding your size ?
Size Details
Chat with us
Share


",error: 20.0% cotton 8.0% elastane 1.0% piw,https://s7d2.scene7.com/is/image/aeo/3131_7792_943_of?$pdp-md-opt$&fmt=jpeg,https://brandsdata.s3.us-east-2.amazonaws.com/1360412.jpg,USA,21-05-2024 15:37,01-06-2024 17:11,2024
306302,H&M,https://www2.hm.com/de_de/productpage.1024711008.html,SLIM JEANS-DARK GRAY-MEN,Men,Jeans,29.99,,EURO,32,"length >> Long
waist height >> Normal waist height
fit >> slim fit
composition >> Outer layer : cotton 99%, elastane 1% Pocket Lining : Polyester 80%, Cotton 20%
More material information >> Outer layer : Recycled cotton 20%
care instructions >> Wash with like colors Non-chlorine bleach if needed Tumble dry at medium temperature Iron moderately hot Can be dry cleaned Machine wash 40°
material >> Cotton denim
Description >> dark grey Monochrome
concept >> DENIM
Item No. >> 1024711008


",99.0% cotton 1.0% elastane,lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4c%2F71%2F4c71eaf40f000bf4ab45f0449d0ef87f653aee54.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main],https://brandsdata.s3.us-east-2.amazonaws.com/306302.jpg,GERMANY,13-03-2023 06:49,03-09-2024 07:28,2023
379551,LEVI STRAUSS AND CO.,https://www.levis.com.tr/levis-skateboarding-baggy-5-pocket-erkek-jean-pantolon-deep-groove_123969,LEVI'S® SKATEBOARDING BAGGY 5 POCKET ERKEK JEAN PANTOLON-DEEP GROOVE 123969,Men,Jeans,2299.9,,TRY,119,"We combined our classic style with superior quality , comfort and durability combined in one t-shirt. You are now ready to skateboard wherever you want. We took our favorite jeans and added all the features skateboarders need. With durable denim and a modern loose fit , this bold style will always make you look perfect. A looser fit for unique style while skateboarding Designed specifically for skateboarders'needs Designed with Levi's® Strong technology A looser fit for a unique style while skateboarding
Style # A 231600000
Color : Dark indigo-flat finish
Features
100% Cotton


",100.0% cotton,https://st-levis.mncdn.com/mnresize/3000/1075/Content/media/ProductImg/original/638085630188073885.jpg,https://brandsdata.s3.us-east-2.amazonaws.com/379551.jpg,TURKEY,15-04-2023 05:35,15-03-2024 06:53,2023
1183308,LEVI STRAUSS AND CO.,https://www.levi.com/DK/en/clothing/women/jeans/720-high-rise-super-skinny-jeans/p/527970176,720 HIGH RISE SUPER SKINNY JEANS,Women,Jeans,899,,DKK,132,"Designed to flatter , hold and lift
A high-rise jean that delivers chic style and all-day comfort
Levi's® Sculpt with Hyperstretch is an advanced blend of LycraÆ and cotton fibers for extreme stretch
Made with Water < Less™ technology-Uses 96% less water than standard finishing techniques
We partner with the Better Cotton Initiative to improve cotton farming globally
Style # 527970176
Colour : Deep Serenity-Blue
How it Fits
Runs somewhat small
Slim through hip and thigh
Super skinny leg
High rise
Measurements from size 27: Rise : 10.25""
Inseam : 30""
Leg opening : 9.25""
Model 1 is 5' 10""/178 cm tall with a 24""/61 cm waist wearing a size 27 x 28
Model 2 is 5' 8.5""/174 cm tall with a 30.5""/77 cm waist wearing a size 31 x 30
Composition & Care
78% cotton ,12% lyocell ( Lenzing tencel ),7% elastomultiester ,3% elastane ( LYCRA®)
Denim
Extreme Stretch
Zip fly
5- pocket styling
Machine Wash Cold , Wash And Dry Inside Out With Like Colors , Liquid Detergent Is Recommended , dry cleaning Possible , Warm Iron If Needed
Country of origin Turkey
Sustainability
Getting dressed shouldn’t feel like a moral dilemma. Our high sustainability standards reduce our impact on the planet , better the lives of apparel workers and make it easy for you to look good with a clean conscience. We share our sustainability insights across the apparel industry , simply because it’s the right thing to do.
Go Green


",78.0% cotton 12.0% tencel 7.0% elastomultiester 3.0% lycra,https://lsco.scene7.com/is/image/lsco/527970176-dynamic1-pdp-lse,https://brandsdata.s3.us-east-2.amazonaws.com/1183308.jpg,DENMARK,20-03-2024 14:51,23-03-2024 00:56,2024
2257524,LEVI STRAUSS AND CO.,https://www.levi.com/IT/en/clothing/men/jeans/straight/levis-501-original-selvedge-jeans/p/005013517,LEVI'S® 501® ORIGINAL SELVEDGE JEANS,Men,Jeans,150,,EURO,158,"About this Style
Close your eyes. Think “jeans.” Now open. They were 501® Originals , right ? With a classic straight leg and iconic styling , they’re literally the blueprint for every pair of modern jeans in existence—burned into the world’s collective cortex ever since Levi Strauss ( the man himself !) introduced them in 1873. To this day they’ve never gone out of style. And they never will.
The original blue jeans
Our signature straight fit
A blank canvas for customization and self-expression
Crafted with non-stretch denim
These jeans were crafted from premium selvedge denim and woven on a traditional narrow-width shuttle loom—making them highly covetable. Roll up the cuff to show off the woven fabric strip.
Crafted from a blend of cotton and hemp
See More
Style # 005013517
Colour : Glass Half Full Hemp Selvedge-Blue
How it Fits
Regular through the thigh
Sits at your waist
Straight leg
Front rise : 11 1/4""
Knee : 17 1/2""
Leg opening : 16""
Measurements based on size 32
Composition & Care
74% cotton , 26% hemp
Denim
No Stretch (0%)
Button fly
5- pocket styling
Wash your jeans once every 10 wears at most ; this increases their lifespan and saves natural resources , when you eventually launder your jeans , wash and dry them inside out with like colors ; liquid detergent is recommended
Country of origin Pakistan


",74.0% cotton 26.0% hemp,"https://lsco.scene7.com/is/image/lsco/005013517-dynamic1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=880&hei=880",https://brandsdata.s3.us-east-2.amazonaws.com/2257524.jpg,ITALY,16-12-2024 06:15,24-12-2024 17:38,2024
